bus number,fromNode,fromNode_long,fromNode_lat,toNode,toNode_long,toNode_lat,weight,direction
84,way/630420271,103.9075782,1.4060872,way/500372303,103.907765,1.4059554,25.38792682,0
84,way/500372303,103.907765,1.4059554,way/35091539,103.9077724,1.4058461,12.11386578,0
84,way/35091539,103.9077724,1.4058461,way/582412250,103.9076448,1.4056145,29.28262885,0
84,way/582412250,103.9076448,1.4056145,way/476165173,103.9072599,1.4048565,94.12676177,0
84,way/476165173,103.9072599,1.4048565,Blk 604A (65099),103.9071851,1.404533,36.72678218,0
84,Blk 604A (65099),103.9071851,1.404533,way/476393004,103.9068709,1.4040526,63.59549912,0
84,way/476393004,103.9068709,1.4040526,way/476393003,103.9067239,1.4037235,39.89821218,0
84,way/476393003,103.9067239,1.4037235,way/649439226,103.9065849,1.403412,37.75816925,0
84,way/649439226,103.9065849,1.403412,way/582412257,103.9064348,1.4030605,42.30457504,0
84,way/582412257,103.9064348,1.4030605,way/74662287,103.9063456,1.4028375,26.5813397,0
84,way/74662287,103.9063456,1.4028375,way/74962086,103.9062669,1.4028164,9.063674444,0
84,way/74962086,103.9062669,1.4028164,Blk 298 (65229),103.9055521,1.4032091,90.62747265,0
84,Blk 298 (65229),103.9055521,1.4032091,way/476389393,103.9049679,1.4036357,80.32359486,0
84,way/476389393,103.9049679,1.4036357,way/476389392,103.9046897,1.4038113,36.54491326,0
84,way/476389392,103.9046897,1.4038113,way/620275278,103.9043156,1.4040446,48.9768571,0
84,way/620275278,103.9043156,1.4040446,way/445283019,103.9038944,1.4041362,47.95562117,0
84,way/445283019,103.9038944,1.4041362,way/445282968,103.9035946,1.4039482,39.31000492,0
84,way/445282968,103.9035946,1.4039482,way/652306771,103.9032771,1.403441,66.28590161,0
84,way/652306771,103.9032771,1.403441,way/724076800,103.9030445,1.4030729,48.23637809,0
84,way/724076800,103.9030445,1.4030729,way/173767827,103.9029803,1.4031145,8.49731167,0
84,way/173767827,103.9029803,1.4031145,Punggol Temp Int (65009),103.9025242,1.404107,120.9150367,0
85,Punggol Temp Int (65009),103.9025242,1.404107,way/325024332,103.9026466,1.4033011,90.1474011,0
85,way/325024332,103.9026466,1.4033011,way/173767827,103.9029803,1.4031145,42.48333079,0
85,way/173767827,103.9029803,1.4031145,way/724076802,103.9031708,1.4034225,40.11641526,0
85,way/724076802,103.9031708,1.4034225,way/476395133,103.9034199,1.4038215,52.10565006,0
85,way/476395133,103.9034199,1.4038215,way/708819911,103.9035459,1.4040253,26.54152557,0
85,way/708819911,103.9035459,1.4040253,way/445282971,103.903687,1.404257,30.0493549,0
85,way/445282971,103.903687,1.404257,way/74953813,103.9037954,1.4044306,22.67169002,0
85,way/74953813,103.9037954,1.4044306,way/74962089,103.9038671,1.4044623,8.715196569,0
85,way/74962089,103.9038671,1.4044623,way/445282963,103.9040093,1.4043935,17.55854857,0
85,way/445282963,103.9040093,1.4043935,way/74962070,103.9045282,1.4041069,65.87076863,0
85,way/74962070,103.9045282,1.4041069,Blk 303D (65221),103.9048174,1.4040774,32.34887827,0
85,Blk 303D (65221),103.9048174,1.4040774,way/476389391,103.9050768,1.4037792,43.82454082,0
85,way/476389391,103.9050768,1.4037792,way/476389390,103.9053743,1.4035741,40.13043388,0
85,way/476389390,103.9053743,1.4035741,way/476389868,103.9057294,1.4033408,47.19265239,0
85,way/476389868,103.9057294,1.4033408,way/476389869,103.9060854,1.4030945,48.07602904,0
85,way/476389869,103.9060854,1.4030945,way/74962084,103.9063092,1.4029304,30.81487731,0
85,way/74962084,103.9063092,1.4029304,way/582412256,103.9064782,1.4028262,22.05611943,0
85,way/582412256,103.9064782,1.4028262,way/74662288,103.9068734,1.4025603,52.90314852,0
85,way/74662288,103.9068734,1.4025603,way/655184948,103.9074646,1.4021456,80.19584621,0
85,way/655184948,103.9074646,1.4021456,way/655184948,103.907859,1.401923,50.32195146,0
85,way/655184948,103.907859,1.401923,Punggol Sec/Blk 601B (65281),103.9106464,1.3999807,377.2929277,0
85,Punggol Sec/Blk 601B (65281),103.9106464,1.3999807,way/476147270,103.9080694,1.4017069,344.4978813,0
85,way/476147270,103.9080694,1.4017069,way/708916869,103.9084669,1.401409,55.15356891,0
85,way/708916869,103.9084669,1.401409,way/476147271,103.9086999,1.4012464,31.55333733,0
85,way/476147271,103.9086999,1.4012464,way/325024331,103.9089333,1.4010886,31.29089012,0
85,way/325024331,103.9089333,1.4010886,way/534638193,103.9090843,1.4009831,20.45654917,0
85,way/534638193,103.9090843,1.4009831,way/75138967,103.9092551,1.4008644,23.09903963,0
85,way/75138967,103.9092551,1.4008644,way/635714418,103.9096081,1.4006113,48.23367011,0
85,way/635714418,103.9096081,1.4006113,way/536982024,103.9102055,1.4001758,82.09061161,0
85,way/536982024,103.9102055,1.4001758,Opp Blk 188 (65271),103.9106464,1.3999807,53.59938929,0
85,Opp Blk 188 (65271),103.9106464,1.3999807,way/476147262,103.91078,1.3997594,28.63295396,0
85,way/476147262,103.91078,1.3997594,way/476147261,103.9112073,1.399454,58.32363444,0
85,way/476147261,103.9112073,1.399454,way/655190964,103.9117637,1.3990467,76.56638199,0
85,way/655190964,103.9117637,1.3990467,way/620264529,103.9122546,1.3986909,67.32262186,0
85,way/620264529,103.9122546,1.3986909,way/620264528,103.9126742,1.3984024,56.55233565,0
85,way/620264528,103.9126742,1.3984024,way/534638684,103.9129837,1.398185,42.00245871,0
85,way/534638684,103.9129837,1.398185,way/635641069,103.9131517,1.398063,23.05492876,0
85,way/635641069,103.9131517,1.398063,Blk 649 (65261),103.9146038,1.3971462,190.7648658,0
85,Blk 649 (65261),103.9146038,1.3971462,way/620263126,103.9160256,1.395998,202.8676413,0
85,way/620263126,103.9160256,1.395998,way/696697257,103.9163243,1.3957866,40.63744536,0
85,way/696697257,103.9163243,1.3957866,way/620263125,103.9166003,1.3955908,37.5787999,0
85,way/620263125,103.9166003,1.3955908,way/534636066,103.9167929,1.3954485,26.58933749,0
85,way/534636066,103.9167929,1.3954485,way/74477406,103.9168305,1.3953302,13.73397181,0
85,way/74477406,103.9168305,1.3953302,way/630420434,103.9167293,1.395188,19.34099198,0
85,way/630420434,103.9167293,1.395188,way/476145611,103.9164905,1.394865,44.51804534,0
85,way/476145611,103.9164905,1.394865,Riviera Stn Exit A (65239),103.916123,1.3942075,83.41681654,0
85,Riviera Stn Exit A (65239),103.916123,1.3942075,way/655172009,103.9158136,1.3939314,46.01778072,0
85,way/655172009,103.9158136,1.3939314,way/475941379,103.9152764,1.3931841,101.9911404,0
85,way/475941379,103.9152764,1.3931841,way/620514218,103.9151316,1.3929868,27.12247082,0
85,way/620514218,103.9151316,1.3929868,way/620514217,103.9149772,1.3927764,28.92236645,0
85,way/620514217,103.9149772,1.3927764,way/620514219,103.9148852,1.3926442,17.84686772,0
85,way/620514219,103.9148852,1.3926442,way/620514216,103.9147466,1.3924406,27.29007926,0
85,way/620514216,103.9147466,1.3924406,way/173963241,103.9146128,1.3922479,25.99498669,0
85,way/173963241,103.9146128,1.3922479,way/74477397,103.9145056,1.3920794,22.12398063,0
85,way/74477397,103.9145056,1.3920794,way/635640751,103.9142713,1.3917357,46.0893707,0
85,way/635640751,103.9142713,1.3917357,Aft Punggol Field (65529),103.9142797,1.3914883,27.37220523,0
85 Reverse,Waterwoods (65521),103.9128944,1.3903418,way/ 620546647,103.9131792,1.3904935,35.85968295,1
85 Reverse,way/ 620546647,103.9131792,1.3904935,way/715617341,103.913342,1.3907061,29.67964116,1
85 Reverse,way/715617341,103.913342,1.3907061,way/620546636,103.9134751,1.3908855,24.7571426,1
85 Reverse,way/620546636,103.9134751,1.3908855,way/621114246,103.9135747,1.3910159,18.18696458,1
85 Reverse,way/621114246,103.9135747,1.3910159,way/32758741,103.9137249,1.3912042,26.70067126,1
85 Reverse,way/32758741,103.9137249,1.3912042,way/700184504,103.9139361,1.391488,39.2072153,1
85 Reverse,way/700184504,103.9139361,1.391488,way/475921344,103.9140847,1.3917026,28.9234068,1
85 Reverse,way/475921344,103.9140847,1.3917026,way/715617340,103.9142168,1.3919132,27.53919713,1
85 Reverse,way/715617340,103.9142168,1.3919132,way/620514215,103.9143827,1.3921767,34.49346062,1
85 Reverse,way/620514215,103.9143827,1.3921767,way/173963239,103.9144944,1.3923422,22.12281286,1
85 Reverse,way/173963239,103.9144944,1.3923422,way/383281864,103.9146395,1.3925429,27.44541835,1
85 Reverse,way/383281864,103.9146395,1.3925429,way/74477408,103.9153411,1.3935515,136.1408249,1
85 Reverse,way/74477408,103.9153411,1.3935515,Riviera Stn Exit B (65231),103.915795,1.39429,96.02009159,1
85 Reverse,Riviera Stn Exit B (65231),103.915795,1.39429,way/651978152,103.916034,1.3945559,39.64718098,1
85 Reverse,way/651978152,103.916034,1.3945559,way/ 651978151,103.916195,1.3947881,31.30904103,1
85 Reverse,way/ 651978151,103.916195,1.3947881,way/476165178,103.9163595,1.3950202,31.52455563,1
85 Reverse,way/476165178,103.9163595,1.3950202,way/218215393,103.9164498,1.395352,38.04013088,1
85 Reverse,way/218215393,103.9164498,1.395352,way/652543423,103.9161396,1.3957488,55.82852041,1
85 Reverse,way/652543423,103.9161396,1.3957488,Blk 162B (65269),103.9149239,1.3964771,157.4454431,1
85 Reverse,Blk 162B (65269),103.9149239,1.3964771,way/173963235,103.9147514,1.3967436,35.16957119,1
85 Reverse,way/173963235,103.9147514,1.3967436,way/652543422,103.9135807,1.3975747,159.433742,1
85 Reverse,way/652543422,103.9135807,1.3975747,way/476147258,103.9130674,1.3979363,69.72657703,1
85 Reverse,way/476147258,103.9130674,1.3979363,way/534638687,103.9128912,1.3980616,24.00964471,1
85 Reverse,way/534638687,103.9128912,1.3980616,way/383281858,103.9127283,1.3981735,21.94868869,1
85 Reverse,way/383281858,103.9127283,1.3981735,way/635650898,103.9118284,1.3988199,123.0371593,1
85 Reverse,way/635650898,103.9118284,1.3988199,Bet Blks 187/188 (65279),103.9109875,1.3993093,108.1010986,1
85 Reverse,Bet Blks 187/188 (65279),103.9109875,1.3993093,way/476147260,103.9108068,1.3995509,33.43765886,1
85 Reverse,way/476147260,103.9108068,1.3995509,way/476147259,103.9104045,1.3998445,55.30249738,1
85 Reverse,way/476147259,103.9104045,1.3998445,way/476147263,103.9100284,1.4001315,52.52560205,1
85 Reverse,way/476147263,103.9100284,1.4001315,way/476147265,103.9097563,1.4003306,37.43825407,1
85 Reverse,way/476147265,103.9097563,1.4003306,way/649376877,103.9094879,1.4005149,36.15904246,1
85 Reverse,way/649376877,103.9094879,1.4005149,way/476147266,103.9091688,1.4007446,43.65981652,1
85 Reverse,way/476147266,103.9091688,1.4007446,way/325024330,103.9090054,1.4008666,22.6417593,1
85 Reverse,way/325024330,103.9090054,1.4008666,way/75138966,103.9088496,1.4009776,21.24306184,1
85 Reverse,way/75138966,103.9088496,1.4009776,way/512918167,103.9084788,1.4012476,50.9326605,1
85 Reverse,way/512918167,103.9084788,1.4012476,way/476147269,103.9079509,1.4016329,72.57054902,1
85 Reverse,way/476147269,103.9079509,1.4016329,Opp Punggol Sec/Blk 195E (65289),103.907635,1.401732,36.82360165,1
85 Reverse,Opp Punggol Sec/Blk 195E (65289),103.907635,1.401732,way/476147268,103.9074903,1.4019613,30.03629079,1
85 Reverse,way/476147268,103.9074903,1.4019613,way/476147272,103.9071374,1.4022023,47.46063195,1
85 Reverse,way/476147272,103.9071374,1.4022023,way/476147274,103.9068376,1.402409,40.44159877,1
85 Reverse,way/476147274,103.9068376,1.402409,way/476147273,103.9065073,1.4026478,45.2590525,1
85 Reverse,way/476147273,103.9065073,1.4026478,way/74962086,103.9062669,1.4028164,32.60820227,1
85 Reverse,way/74962086,103.9062669,1.4028164,way/582412253,103.9060832,1.4029351,24.29404593,1
85 Reverse,way/582412253,103.9060832,1.4029351,Blk 298 (65229),103.9055521,1.4032091,66.41719635,1
85 Reverse,Blk 298 (65229),103.9055521,1.4032091,way/476389393,103.9049679,1.4036357,80.32359486,1
85 Reverse,way/476389393,103.9049679,1.4036357,way/476389392,103.9046897,1.4038113,36.54491326,1
85 Reverse,way/476389392,103.9046897,1.4038113,way/620275278,103.9043156,1.4040446,48.9768571,1
85 Reverse,way/620275278,103.9043156,1.4040446,way/445282964,103.9039709,1.4042547,44.8467983,1
85 Reverse,way/445282964,103.9039709,1.4042547,way/173767826,103.9037589,1.4042144,24.00984319,1
85 Reverse,way/173767826,103.9037589,1.4042144,way/445282968,103.9035946,1.4039482,34.6516832,1
85 Reverse,way/445282968,103.9035946,1.4039482,way/652306771,103.9032771,1.403441,66.28590161,1
85 Reverse,way/652306771,103.9032771,1.403441,way/724076800,103.9030445,1.4030729,48.23637809,1
85 Reverse,way/724076800,103.9030445,1.4030729,way/173768002,103.9030095,1.4030891,4.28719034,1
85 Reverse,way/173768002,103.9030095,1.4030891,way/325024332,103.9026466,1.4033011,46.69620697,1
85 Reverse,way/325024332,103.9026466,1.4033011,Punggol Temp Int (65009),103.9025242,1.404107,90.1474011,1
117,Punggol Temp Int (65009),103.9025242,1.404107,way/325024332,103.9026466,1.4033011,90.1474011,0
117,way/325024332,103.9026466,1.4033011,way/173767827,103.9029803,1.4031145,42.48333079,0
117,way/173767827,103.9029803,1.4031145,way/724076802,103.9031708,1.4034225,40.11641526,0
117,way/724076802,103.9031708,1.4034225,way/476395133,103.9034199,1.4038215,52.10565006,0
117,way/476395133,103.9034199,1.4038215,way/708819911,103.9035459,1.4040253,26.54152557,0
117,way/708819911,103.9035459,1.4040253,way/445283029,103.9035681,1.4043229,32.99971313,0
117,way/445283029,103.9035681,1.4043229,way/74962088,103.9029973,1.4048048,82.9124527,0
117,way/74962088,103.9029973,1.4048048,way/476389387,103.9023343,1.4051681,84.0099913,0
117,way/476389387,103.9023343,1.4051681,way/476389386,103.9021794,1.4052508,19.51357498,0
117,way/476389386,103.9021794,1.4052508,way/476395132,103.9019016,1.405411,35.63069261,0
117,way/476395132,103.9019016,1.405411,Punggol Stn/Int (65259),103.902097,1.405264,27.14900865,0
117,Punggol Stn/Int (65259),103.902097,1.405264,way/734884726,103.9015594,1.4056024,70.56539883,0
117,way/734884726,103.9015594,1.4056024,way/476395130,103.9013289,1.4057177,28.64511258,0
117,way/476395130,103.9013289,1.4057177,way/476395125,103.9010459,1.4058786,36.17194541,0
117,way/476395125,103.9010459,1.4058786,way/500373595,103.9008446,1.4059927,25.71039308,0
117,way/500373595,103.9008446,1.4059927,way/582412262,103.9006425,1.4060716,24.12378333,0
117,way/582412262,103.9006425,1.4060716,Bef Blk 264 (65409),103.899574,1.406245,120.4452213,0
117,Bef Blk 264 (65409),103.899574,1.406245,way/476395128,103.8995241,1.4062366,5.630323368,0
117,way/476395128,103.8995241,1.4062366,way/476395118,103.8984331,1.4063477,122.0331524,0
117,way/476395118,103.8984331,1.4063477,way/655182285,103.8981845,1.4063513,27.66860878,0
117,way/655182285,103.8981845,1.4063513,way/445716721,103.8978202,1.4061979,43.94694549,0
117,way/445716721,103.8978202,1.4061979,way/717446182,103.8975195,1.4058358,52.18198689,0
117,way/717446182,103.8975195,1.4058358,Soo Teck Stn (65141),103.8974167,1.4053356,56.48034276,0
117,Soo Teck Stn (65141),103.8974167,1.4053356,way/74668481,103.8973056,1.4051196,26.89461789,0
117,way/74668481,103.8973056,1.4051196,way/717446181,103.8971189,1.4044194,80.16392312,0
117,way/717446181,103.8971189,1.4044194,way/620530723,103.8970463,1.4041105,35.09914181,0
117,way/620530723,103.8970463,1.4041105,way/620530724,103.8969556,1.40368,48.66088093,0
117,way/620530724,103.8969556,1.40368,way/500374533,103.8968757,1.4033165,41.16577023,0
117,way/500374533,103.8968757,1.4033165,way/582412290,103.896838,1.40314,19.962341,0
117,way/582412290,103.896838,1.40314,Twin Waterfalls (65431),103.8967454,1.4024184,80.45358643,0
117 Reverse,Aft TPE (65439),103.8963115,1.4017197,way/717440786,103.8965417,1.402309,70.0167852,1
117 Reverse,way/717440786,103.8965417,1.402309,way/476693038,103.8966044,1.4027476,48.99755176,1
117 Reverse,way/476693038,103.8966044,1.4027476,way/582412289,103.8966663,1.4031707,47.28868702,1
117 Reverse,way/582412289,103.8966663,1.4031707,way/476693039,103.8966966,1.4033432,19.36993717,1
117 Reverse,way/476693039,103.8966966,1.4033432,way/582412286,103.8967252,1.4035041,18.07395659,1
117 Reverse,way/582412286,103.8967252,1.4035041,way/190451323,103.8969487,1.4044363,106.0363462,1
117 Reverse,way/190451323,103.8969487,1.4044363,Soo Teck Stn (65149),103.89706,1.4052507,90.90006472,1
117 Reverse,Soo Teck Stn (65149),103.89706,1.4052507,way/652021502,103.897184,1.4053684,18.96859667,1
117 Reverse,way/652021502,103.897184,1.4053684,way/476389376,103.8972504,1.4055936,25.97473551,1
117 Reverse,way/476389376,103.8972504,1.4055936,way/717446183,103.8973102,1.4058037,24.16617957,1
117 Reverse,way/717446183,103.8973102,1.4058037,way/476389378,103.8974077,1.4061272,37.38041367,1
117 Reverse,way/476389378,103.8974077,1.4061272,way/500373727,103.8974941,1.4064088,32.58864447,1
117 Reverse,way/500373727,103.8974941,1.4064088,way/445716719,103.8976227,1.4064708,15.86871558,1
117 Reverse,way/445716719,103.8976227,1.4064708,way/445716717,103.8980011,1.4064878,42.15262397,1
117 Reverse,way/445716717,103.8980011,1.4064878,Opp Blk 264A (65401),103.89871,1.4065689,79.39881494,1
117 Reverse,Opp Blk 264A (65401),103.89871,1.4065689,way/33194100,103.8991047,1.4064662,45.36887665,1
117 Reverse,way/33194100,103.8991047,1.4064662,way/476389380,103.9001288,1.4063874,114.3007739,1
117 Reverse,way/476389380,103.9001288,1.4063874,way/476389381,103.9004595,1.4062974,38.12413306,1
117 Reverse,way/476389381,103.9004595,1.4062974,way/476389382,103.9007177,1.4061987,30.73691617,1
117 Reverse,way/476389382,103.9007177,1.4061987,way/500373597,103.9008932,1.4061163,21.55148367,1
117 Reverse,way/500373597,103.9008932,1.4061163,way/582412260,103.9010449,1.406043,18.72696418,1
117 Reverse,way/582412260,103.9010449,1.406043,way/711645502,103.9014221,1.4058365,47.78556929,1
117 Reverse,way/711645502,103.9014221,1.4058365,way/711645501,103.9017907,1.4056298,46.957831,1
117 Reverse,way/711645501,103.9017907,1.4056298,way/476389383,103.9020661,1.4054726,35.23437079,1
117 Reverse,way/476389383,103.9020661,1.4054726,way/476389384,103.9023941,1.4052871,41.87022021,1
117 Reverse,way/476389384,103.9023941,1.4052871,way/476389385,103.9028167,1.40505,53.84354899,1
117 Reverse,way/476389385,103.9028167,1.40505,way/476389388,103.9033291,1.4047617,65.32906093,1
117 Reverse,way/476389388,103.9033291,1.4047617,way/445282966,103.9036903,1.4045582,46.06632776,1
117 Reverse,way/445282966,103.9036903,1.4045582,way/74962089,103.9038671,1.4044623,22.35105325,1
117 Reverse,way/74962089,103.9038671,1.4044623,way/74953808,103.903871,1.4043901,7.995299627,1
117 Reverse,way/74953808,103.903871,1.4043901,way/173767826,103.9037589,1.4042144,23.08848796,1
117 Reverse,way/173767826,103.9037589,1.4042144,way/445282968,103.9035946,1.4039482,34.6516832,1
117 Reverse,way/445282968,103.9035946,1.4039482,way/652306771,103.9032771,1.403441,66.28590161,1
117 Reverse,way/652306771,103.9032771,1.403441,way/724076800,103.9030445,1.4030729,48.23637809,1
117 Reverse,way/724076800,103.9030445,1.4030729,way/173768002,103.9030095,1.4030891,4.28719034,1
117 Reverse,way/173768002,103.9030095,1.4030891,way/325024332,103.9026466,1.4033011,46.69620697,1
117 Reverse,way/325024332,103.9026466,1.4033011,Punggol Temp Int (65009),103.9025242,1.404107,90.1474011,1
118,Punggol Temp Int (65009),103.9025242,1.404107,way/325024332,103.9026466,1.4033011,90.1474011,0
118,way/325024332,103.9026466,1.4033011,way/173767827,103.9029803,1.4031145,42.48333079,0
118,way/173767827,103.9029803,1.4031145,way/724076802,103.9031708,1.4034225,40.11641526,0
118,way/724076802,103.9031708,1.4034225,way/476395133,103.9034199,1.4038215,52.10565006,0
118,way/476395133,103.9034199,1.4038215,way/708819911,103.9035459,1.4040253,26.54152557,0
118,way/708819911,103.9035459,1.4040253,way/445283029,103.9035681,1.4043229,32.99971313,0
118,way/445283029,103.9035681,1.4043229,way/74962088,103.9029973,1.4048048,82.9124527,0
118,way/74962088,103.9029973,1.4048048,way/476389387,103.9023343,1.4051681,84.0099913,0
118,way/476389387,103.9023343,1.4051681,way/476389386,103.9021794,1.4052508,19.51357498,0
118,way/476389386,103.9021794,1.4052508,way/476395132,103.9019016,1.405411,35.63069261,0
118,way/476395132,103.9019016,1.405411,Punggol Stn/Int (65259),103.902097,1.405264,27.14900865,0
118,Punggol Stn/Int (65259),103.902097,1.405264,way/734884726,103.9015594,1.4056024,70.56539883,0
118,way/734884726,103.9015594,1.4056024,way/476395130,103.9013289,1.4057177,28.64511258,0
118,way/476395130,103.9013289,1.4057177,way/476395125,103.9010459,1.4058786,36.17194541,0
118,way/476395125,103.9010459,1.4058786,way/500373595,103.9008446,1.4059927,25.71039308,0
118,way/500373595,103.9008446,1.4059927,way/582412262,103.9006425,1.4060716,24.12378333,0
118,way/582412262,103.9006425,1.4060716,Bef Blk 264 (65409),103.899574,1.406245,120.4452213,0
118,Bef Blk 264 (65409),103.899574,1.406245,way/476395128,103.8995241,1.4062366,5.630323368,0
118,way/476395128,103.8995241,1.4062366,way/476395118,103.8984331,1.4063477,122.0331524,0
118,way/476395118,103.8984331,1.4063477,way/655182285,103.8981845,1.4063513,27.66860878,0
118,way/655182285,103.8981845,1.4063513,way/445716721,103.8978202,1.4061979,43.94694549,0
118,way/445716721,103.8978202,1.4061979,way/717446182,103.8975195,1.4058358,52.18198689,0
118,way/717446182,103.8975195,1.4058358,Soo Teck Stn (65141),103.8974167,1.4053356,56.48034276,0
118,Soo Teck Stn (65141),103.8974167,1.4053356,way/74668481,103.8973056,1.4051196,26.89461789,0
118,way/74668481,103.8973056,1.4051196,way/717446181,103.8971189,1.4044194,80.16392312,0
118,way/717446181,103.8971189,1.4044194,way/620530723,103.8970463,1.4041105,35.09914181,0
118,way/620530723,103.8970463,1.4041105,way/620530724,103.8969556,1.40368,48.66088093,0
118,way/620530724,103.8969556,1.40368,way/500374533,103.8968757,1.4033165,41.16577023,0
118,way/500374533,103.8968757,1.4033165,way/582412290,103.896838,1.40314,19.962341,0
118,way/582412290,103.896838,1.40314,Twin Waterfalls (65431),103.8967454,1.4024184,80.45358643,0
118,Twin Waterfalls (65431),103.8967454,1.4024184,way/620772394,103.8965396,1.4015173,102.2373782,0
118,way/620772394,103.8965396,1.4015173,way/620745573,103.8964708,1.4011506,41.26437488,0
118,way/620745573,103.8964708,1.4011506,way/717446180,103.8964354,1.4009794,19.33600632,0
118,way/717446180,103.8964354,1.4009794,way/198159691,103.8965522,1.4006051,43.38130663,0
118,way/198159691,103.8965522,1.4006051,way/175015683,103.8973517,1.4000557,107.7350271,0
118,way/175015683,103.8973517,1.4000557,way/174886416,103.8985744,1.3996366,143.7449812,0
118,way/174886416,103.8985744,1.3996366,way/620749730,103.8995797,1.3992891,118.2910694,0
118,way/620749730,103.8995797,1.3992891,way/175015686,103.9011544,1.3985754,192.1926662,0
118,way/175015686,103.9011544,1.3985754,way/718240842,103.9023983,1.3979741,153.5689927,0
118,way/718240842,103.9023983,1.3979741,way/626597991,103.9028787,1.3977379,59.50069701,0
118,way/626597991,103.9028787,1.3977379,way/582412263,103.9034913,1.397439,75.76328878,0
118,way/582412263,103.9034913,1.397439,way/74584467,103.9037879,1.3972791,37.44485998,0
118,way/74584467,103.9037879,1.3972791,way/74549046,103.9040461,1.397092,35.40722299,0
118,way/74549046,103.9040461,1.397092,way/661322721,103.9043975,1.3968151,49.6665161,0
118,way/661322721,103.9043975,1.3968151,way/668176473,103.9047152,1.3965349,47.01045038,0
118,way/668176473,103.9047152,1.3965349,Aft Punggol Rd (65199),103.9055001,1.3959978,105.6265978,0
118 Reverse,Bef Punggol Rd (65191),103.9051626,1.3952405,way/32776625,103.905218,1.3955052,29.91146793,1
118 Reverse,way/32776625,103.905218,1.3955052,way/626575145,103.9044675,1.3959093,94.72222688,1
118 Reverse,way/626575145,103.9044675,1.3959093,way/74584466,103.9037406,1.3963029,91.85899141,1
118 Reverse,way/74584466,103.9037406,1.3963029,way/500371481,103.9033917,1.396509,45.02185995,1
118 Reverse,way/500371481,103.9033917,1.396509,way/74549055,103.9031329,1.3966743,34.11133644,1
118 Reverse,way/74549055,103.9031329,1.3966743,way/174886415,103.9018535,1.3974397,165.6351937,1
118 Reverse,way/174886415,103.9018535,1.3974397,way/175015680,103.9005249,1.3981721,168.5817039,1
118 Reverse,way/175015680,103.9005249,1.3981721,way/ 620749727,103.8997942,1.398438,86.46929908,1
118 Reverse,way/ 620749727,103.8997942,1.398438,way/74981360,103.8982218,1.3988631,181.1903598,1
118 Reverse,way/74981360,103.8982218,1.3988631,way/620745574,103.8969957,1.3991579,140.2881541,1
118 Reverse,way/620745574,103.8969957,1.3991579,way/18240844,103.8967255,1.3992255,30.98476316,1
118 Reverse,way/18240844,103.8967255,1.3992255,way/649653246,103.89645,1.3992877,31.42140352,1
118 Reverse,way/649653246,103.89645,1.3992877,way/354340725,103.8960951,1.399367,40.45725375,1
118 Reverse,way/354340725,103.8960951,1.399367,way/391007734,103.8958014,1.3994315,33.45393745,1
118 Reverse,way/391007734,103.8958014,1.3994315,way/32776552,103.8959153,1.3999566,59.43037509,1
118 Reverse,way/32776552,103.8959153,1.3999566,way/391007733,103.8961838,1.4007206,89.60794347,1
118 Reverse,way/391007733,103.8961838,1.4007206,way/32776538,103.8963953,1.4015706,96.89101927,1
118 Reverse,way/32776538,103.8963953,1.4015706,Aft TPE (65439),103.8963115,1.4017197,18.94155787,1
118 Reverse,Aft TPE (65439),103.8963115,1.4017197,way/717440786,103.8965417,1.402309,70.0167852,1
118 Reverse,way/717440786,103.8965417,1.402309,way/476693038,103.8966044,1.4027476,48.99755176,1
118 Reverse,way/476693038,103.8966044,1.4027476,way/582412289,103.8966663,1.4031707,47.28868702,1
118 Reverse,way/582412289,103.8966663,1.4031707,way/476693039,103.8966966,1.4033432,19.36993717,1
118 Reverse,way/476693039,103.8966966,1.4033432,way/582412286,103.8967252,1.4035041,18.07395659,1
118 Reverse,way/582412286,103.8967252,1.4035041,way/190451323,103.8969487,1.4044363,106.0363462,1
118 Reverse,way/190451323,103.8969487,1.4044363,Soo Teck Stn (65149),103.89706,1.4052507,90.90006472,1
118 Reverse,Soo Teck Stn (65149),103.89706,1.4052507,way/652021502,103.897184,1.4053684,18.96859667,1
118 Reverse,way/652021502,103.897184,1.4053684,way/476389376,103.8972504,1.4055936,25.97473551,1
118 Reverse,way/476389376,103.8972504,1.4055936,way/717446183,103.8973102,1.4058037,24.16617957,1
118 Reverse,way/717446183,103.8973102,1.4058037,way/476389378,103.8974077,1.4061272,37.38041367,1
118 Reverse,way/476389378,103.8974077,1.4061272,way/500373727,103.8974941,1.4064088,32.58864447,1
118 Reverse,way/500373727,103.8974941,1.4064088,way/445716719,103.8976227,1.4064708,15.86871558,1
118 Reverse,way/445716719,103.8976227,1.4064708,way/445716717,103.8980011,1.4064878,42.15262397,1
118 Reverse,way/445716717,103.8980011,1.4064878,Opp Blk 264A (65401),103.89871,1.4065689,79.39881494,1
118 Reverse,Opp Blk 264A (65401),103.89871,1.4065689,way/33194100,103.8991047,1.4064662,45.36887665,1
118 Reverse,way/33194100,103.8991047,1.4064662,way/476389380,103.9001288,1.4063874,114.3007739,1
118 Reverse,way/476389380,103.9001288,1.4063874,way/476389381,103.9004595,1.4062974,38.12413306,1
118 Reverse,way/476389381,103.9004595,1.4062974,way/476389382,103.9007177,1.4061987,30.73691617,1
